subject,list,item,list_type,category,intrusion,position,trial_type
24,6,blender,light,obj,[],15.0,study
24,6,Meryl Streep,light,cel,[],16.0,study
24,6,Sofia Vergara,light,cel,[],17.0,study
24,6,Will Smith,light,cel,[],18.0,study
24,6,whistle,light,obj,[],19.0,study
24,6,thermometer,light,obj,[],20.0,study
24,6,tire,light,obj,[],21.0,study
24,6,Venice,light,loc,[],22.0,study
24,6,Serengeti Plain,light,loc,[],23.0,study
24,6,Timbuktu,light,loc,[],24.0,study
24,6,Lil Wayne,light,cel,[],25.0,study
24,6,Jonah Hill,light,cel,[],26.0,study
24,6,Tom Cruise,light,cel,[],27.0,study
24,6,Jonah Hill,light,cel,0,1.0,recall
24,6,Lil Wayne,light,cel,0,2.0,recall
24,6,Serengeti Plain,light,loc,0,3.0,recall
24,6,Will Smith,light,cel,0,4.0,recall
24,6,skateboard,light,obj,0,5.0,recall
24,6,thermometer,light,obj,0,6.0,recall
24,6,hammer,light,obj,0,7.0,recall
24,6,Petronas Towers,light,loc,0,8.0,recall
24,7,Brooklyn Bridge,heavy,loc,[],1.0,study
24,7,Gettysburg,heavy,loc,[],2.0,study
24,7,Mecca,heavy,loc,[],3.0,study
24,7,bowling ball,heavy,obj,[],4.0,study
24,7,shirt,heavy,obj,[],5.0,study
24,7,shovel,heavy,obj,[],6.0,study
24,7,Steven Spielberg,heavy,cel,[],7.0,study
24,7,Drake,heavy,cel,[],8.0,study
24,7,Brad Pitt,heavy,cel,[],9.0,study
24,7,Big Ben,heavy,loc,[],10.0,study
24,7,Salt Flats,heavy,loc,[],11.0,study
24,7,Shanghai,heavy,loc,[],12.0,study
24,7,Ashton Kutcher,heavy,cel,[],13.0,study
24,7,Tina Fey,heavy,cel,[],14.0,study
24,7,Ellen Page,heavy,cel,[],15.0,study
24,7,vacuum cleaner,heavy,obj,[],16.0,study
24,7,candle,heavy,obj,[],17.0,study
24,7,highlighter,heavy,obj,[],18.0,study
24,7,Vatican City,heavy,loc,[],19.0,study
24,7,Monticello,heavy,loc,[],20.0,study
24,7,Delphi,heavy,loc,[],21.0,study
24,7,brick,heavy,obj,[],22.0,study
24,7,book,heavy,obj,[],23.0,study
24,7,crayon,heavy,obj,[],24.0,study
24,7,Paul McCartney,heavy,cel,[],25.0,study
24,7,Elton John,heavy,cel,[],26.0,study
24,7,Tobey Maguire,heavy,cel,[],27.0,study
24,7,Tobey Maguire,heavy,cel,0,1.0,recall
24,7,Elton John,heavy,cel,0,2.0,recall
24,7,Vatican City,heavy,loc,0,3.0,recall
24,7,brick,heavy,obj,0,4.0,recall
24,7,ruler,heavy,,2,5.0,recall
24,7,Paul McCartney,heavy,cel,0,6.0,recall
24,7,Tom Cruise,heavy,cel,1,7.0,recall
24,7,scissors,heavy,,2,8.0,recall
24,8,towel,light,obj,[],1.0,study
24,8,purse,light,obj,[],2.0,study
24,8,soap,light,obj,[],3.0,study
24,8,Cameron Diaz,light,cel,[],4.0,study
24,8,Ian McKellan,light,cel,[],5.0,study
24,8,Jessica Simpson,light,cel,[],6.0,study
24,8,Hoover Dam,light,loc,[],7.0,study
24,8,Petra,light,loc,[],8.0,study
24,8,Oxford,light,loc,[],9.0,study
24,8,umbrella,light,obj,[],10.0,study
24,8,satellite dish,light,obj,[],11.0,study
24,8,feather,light,obj,[],12.0,study
24,8,Bunker Hill,light,loc,[],13.0,study
24,8,Quebec,light,loc,[],14.0,study
24,8,Versailles,light,loc,[],15.0,study
24,8,Orlando Bloom,light,cel,[],16.0,study
24,8,Jennifer Lawrence,light,cel,[],17.0,study
24,8,Barack Obama,light,cel,[],18.0,study
24,8,United Nations Building,light,loc,[],19.0,study
24,8,Space Needle,light,loc,[],20.0,study
24,8,Masada,light,loc,[],21.0,study
24,8,flower,light,obj,[],22.0,study
24,8,keychain,light,obj,[],23.0,study
24,8,water gun,light,obj,[],24.0,study
24,8,Johnny Depp,light,cel,[],25.0,study
24,8,Britney Spears,light,cel,[],26.0,study
24,8,Morgan Freeman,light,cel,[],27.0,study
24,8,Morgan Freeman,light,cel,0,1.0,recall
24,8,Masada,light,loc,0,2.0,recall
24,8,Barack Obama,light,cel,0,3.0,recall
24,8,Britney Spears,light,cel,0,4.0,recall
24,8,Jennifer Lawrence,light,cel,0,5.0,recall
24,8,crayon,light,obj,1,6.0,recall
25,1,Monte Carlo,light,loc,[],1.0,study
25,1,Bunker Hill,light,loc,[],2.0,study
25,1,Grand Central Station,light,loc,[],3.0,study
25,1,calculator,light,obj,[],4.0,study
25,1,briefcase,light,obj,[],5.0,study
25,1,lantern,light,obj,[],6.0,study
25,1,Denzel Washington,light,cel,[],7.0,study
25,1,Brad Pitt,light,cel,[],8.0,study
25,1,Jessica Simpson,light,cel,[],9.0,study
25,1,Barcelona Cathedral,light,loc,[],10.0,study
25,1,Gettysburg,light,loc,[],11.0,study
25,1,Giza Pyramids,light,loc,[],12.0,study
25,1,Jay-Z,light,cel,[],13.0,study
25,1,Britney Spears,light,cel,[],14.0,study
25,1,Drew Barrymore,light,cel,[],15.0,study
25,1,hurdle,light,obj,[],16.0,study
25,1,teapot,light,obj,[],17.0,study
25,1,vase,light,obj,[],18.0,study
25,1,Bill Gates,light,cel,[],19.0,study
25,1,Ellen Page,light,cel,[],20.0,study
25,1,Scarlett Johansson,light,cel,[],21.0,study
25,1,hanger,light,obj,[],22.0,study
25,1,box,light,obj,[],23.0,study
25,1,balloon,light,obj,[],24.0,study
25,1,Chicago,light,loc,[],25.0,study
25,1,Rio de Janeiro,light,loc,[],26.0,study
25,1,Kyoto,light,loc,[],27.0,study
25,1,Brad Pitt,light,cel,0,1.0,recall
25,1,Denzel Washington,light,cel,0,2.0,recall
25,1,Scarlett Johansson,light,cel,0,3.0,recall
25,1,calculator,light,obj,0,4.0,recall
25,1,briefcase,light,obj,0,5.0,recall
25,1,vase,light,obj,0,6.0,recall
25,1,Rio de Janeiro,light,loc,0,7.0,recall
25,1,Kyoto,light,loc,0,8.0,recall
25,1,Bunker Hill,light,loc,0,9.0,recall
25,1,Gettysburg,light,loc,0,10.0,recall
25,1,Chicago,light,loc,0,11.0,recall
25,1,hanger,light,obj,0,12.0,recall
25,1,balloon,light,obj,0,13.0,recall
25,1,Ellen Page,light,cel,0,14.0,recall
25,1,Jessica Simpson,light,cel,0,15.0,recall
25,1,Scarlett Johansson,light,cel,-1,16.0,recall
25,1,Jay-Z,light,cel,0,17.0,recall
25,2,birdhouse,heavy,obj,[],1.0,study
25,2,dollar,heavy,obj,[],2.0,study
25,2,anchor,heavy,obj,[],3.0,study
25,2,Pompeii,heavy,loc,[],4.0,study
25,2,Machu Picchu,heavy,loc,[],5.0,study
25,2,Amazon River,heavy,loc,[],6.0,study
25,2,Bruce Willis,heavy,cel,[],7.0,study
25,2,Kobe Bryant,heavy,cel,[],8.0,study
25,2,Mariah Carey,heavy,cel,[],9.0,study
25,2,Vatican City,heavy,loc,[],10.0,study
25,2,Everglades,heavy,loc,[],11.0,study
25,2,Masada,heavy,loc,[],12.0,study
25,2,Kristen Stewart,heavy,cel,[],13.0,study
25,2,David Beckham,heavy,cel,[],14.0,study
25,2,Cameron Diaz,heavy,cel,[],15.0,study
25,2,cigar,heavy,obj,[],16.0,study
25,2,highlighter,heavy,obj,[],17.0,study
25,2,crayon,heavy,obj,[],18.0,study
25,2,Hugh Jackman,heavy,cel,[],19.0,study
25,2,Paul McCartney,heavy,cel,[],20.0,study
25,2,Taylor Swift,heavy,cel,[],21.0,study
25,2,Globe Theater,heavy,loc,[],22.0,study
25,2,San Francisco,heavy,loc,[],23.0,study
25,2,Colosseum,heavy,loc,[],24.0,study
25,2,tire,heavy,obj,[],25.0,study
25,2,trash can,heavy,obj,[],26.0,study
25,2,candle,heavy,obj,[],27.0,study
25,2,Machu Picchu,heavy,loc,0,1.0,recall
25,2,Colosseum,heavy,loc,0,2.0,recall
25,2,Taylor Swift,heavy,cel,0,3.0,recall
25,2,Hugh Jackman,heavy,cel,0,4.0,recall
25,2,San Francisco,heavy,loc,0,5.0,recall
25,2,birdhouse,heavy,obj,0,6.0,recall
25,2,crayon,heavy,obj,0,7.0,recall
25,2,highlighter,heavy,obj,0,8.0,recall
25,2,cigar,heavy,obj,0,9.0,recall
25,2,trash can,heavy,obj,0,10.0,recall
25,3,Tobey Maguire,light,cel,[],1.0,study
25,3,Jonah Hill,light,cel,[],2.0,study
25,3,Amy Poehler,light,cel,[],3.0,study
25,3,Big Ben,light,loc,[],4.0,study
25,3,Tower of Pisa,light,loc,[],5.0,study
25,3,Petronas Towers,light,loc,[],6.0,study
25,3,perfume,light,obj,[],7.0,study
25,3,cactus,light,obj,[],8.0,study
25,3,flower,light,obj,[],9.0,study
25,3,Andy Samberg,light,cel,[],10.0,study
25,3,Ben Stiller,light,cel,[],11.0,study
25,3,Sofia Vergara,light,cel,[],12.0,study
25,3,Versailles,light,loc,[],13.0,study
25,3,Yankee Stadium,light,loc,[],14.0,study
25,3,Times Square,light,loc,[],15.0,study
25,3,projector,light,obj,[],16.0,study
25,3,whistle,light,obj,[],17.0,study
25,3,bottle,light,obj,[],18.0,study
25,3,Meryl Streep,light,cel,[],19.0,study
25,3,Ian McKellan,light,cel,[],20.0,study
25,3,Usher,light,cel,[],21.0,study
25,3,bed,light,obj,[],22.0,study
25,3,backpack,light,obj,[],23.0,study
25,3,hammer,light,obj,[],24.0,study
25,3,Arc de Triomphe,light,loc,[],25.0,study
25,3,Wimbledon,light,loc,[],26.0,study
25,3,Vienna,light,loc,[],27.0,study
25,3,Jonah Hill,light,cel,0,1.0,recall
25,3,Ben Stiller,light,cel,0,2.0,recall
25,3,Meryl Streep,light,cel,0,3.0,recall
25,3,Andy Samberg,light,cel,0,4.0,recall
25,3,perfume,light,obj,0,5.0,recall
25,3,Versailles,light,loc,0,6.0,recall
25,3,Arc de Triomphe,light,loc,0,7.0,recall
25,3,Yankee Stadium,light,loc,0,8.0,recall
25,3,Times Square,light,loc,0,9.0,recall
25,3,Tobey Maguire,light,cel,0,10.0,recall
25,3,Wimbledon,light,loc,0,11.0,recall
25,3,Usher,light,cel,0,12.0,recall
25,3,hammer,light,obj,0,13.0,recall
25,3,Tower of Pisa,light,loc,0,14.0,recall
25,4,Jim Carrey,heavy,cel,[],1.0,study
25,4,Matt Damon,heavy,cel,[],2.0,study
25,4,Tina Fey,heavy,cel,[],3.0,study
25,4,White House,heavy,loc,[],4.0,study
25,4,Universal Studios,heavy,loc,[],5.0,study
25,4,Great Wall of China,heavy,loc,[],6.0,study
25,4,cradle,heavy,obj,[],7.0,study
25,4,water gun,heavy,obj,[],8.0,study
25,4,bell,heavy,obj,[],9.0,study
25,4,Sistine Chapel,heavy,loc,[],10.0,study
25,4,Venice,heavy,loc,[],11.0,study
25,4,Stonehenge,heavy,loc,[],12.0,study
25,4,Jamie Foxx,heavy,cel,[],13.0,study
25,4,Lil Wayne,heavy,cel,[],14.0,study
25,4,Angelina Jolie,heavy,cel,[],15.0,study
25,4,scarf,heavy,obj,[],16.0,study
25,4,tripod,heavy,obj,[],17.0,study
25,4,skateboard,heavy,obj,[],18.0,study
25,4,Harrison Ford,heavy,cel,[],19.0,study
25,4,Reese Witherspoon,heavy,cel,[],20.0,study
25,4,Madonna,heavy,cel,[],21.0,study
25,4,Ayers Rock,heavy,loc,[],22.0,study
25,4,Cinderella Castle,heavy,loc,[],23.0,study
25,4,Petra,heavy,loc,[],24.0,study
25,4,towel,heavy,obj,[],25.0,study
25,4,purse,heavy,obj,[],26.0,study
25,4,glass,heavy,obj,[],27.0,study
25,4,purse,heavy,obj,0,1.0,recall
25,4,Madonna,heavy,cel,0,2.0,recall
25,4,Reese Witherspoon,heavy,cel,0,3.0,recall
25,4,Petra,heavy,loc,0,4.0,recall
25,4,Jim Carrey,heavy,cel,0,5.0,recall
25,4,towel,heavy,obj,0,6.0,recall
25,4,Venice,heavy,loc,0,7.0,recall
25,5,Prague,light,loc,[],1.0,study
25,5,Salt Flats,light,loc,[],2.0,study
25,5,Mall of America,light,loc,[],3.0,study
25,5,Drake,light,cel,[],4.0,study
25,5,Alec Baldwin,light,cel,[],5.0,study
25,5,Halle Berry,light,cel,[],6.0,study
25,5,brick,light,obj,[],7.0,study
25,5,saucepan,light,obj,[],8.0,study
25,5,umbrella,light,obj,[],9.0,study
25,5,Ricky Martin,light,cel,[],10.0,study
25,5,Alicia Keys,light,cel,[],11.0,study
25,5,Simon Cowell,light,cel,[],12.0,study
25,5,Hungarian Parliament,light,loc,[],13.0,study
25,5,Sydney Opera House,light,loc,[],14.0,study
25,5,Tahiti,light,loc,[],15.0,study
25,5,bicycle,light,obj,[],16.0,study
25,5,basket,light,obj,[],17.0,study
25,5,keychain,light,obj,[],18.0,study
25,5,Mecca,light,loc,[],19.0,study
25,5,Delphi,light,loc,[],20.0,study
25,5,Trevi Fountain,light,loc,[],21.0,study
25,5,George Clooney,light,cel,[],22.0,study
25,5,Leonardo DiCaprio,light,cel,[],23.0,study
25,5,Lindsay Lohan,light,cel,[],24.0,study
25,5,helmet,light,obj,[],25.0,study
25,5,speaker,light,obj,[],26.0,study
25,5,football,light,obj,[],27.0,study
25,5,Prague,light,loc,0,1.0,recall
25,5,Salt Flats,light,loc,0,2.0,recall
25,5,Mecca,light,loc,0,3.0,recall
25,5,Delphi,light,loc,0,4.0,recall
25,5,Alec Baldwin,light,cel,0,5.0,recall
25,5,Halle Berry,light,cel,0,6.0,recall
25,5,Lindsay Lohan,light,cel,0,7.0,recall
25,5,George Clooney,light,cel,0,8.0,recall
25,5,umbrella,light,obj,0,9.0,recall
25,5,bicycle,light,obj,0,10.0,recall
25,5,speaker,light,obj,0,11.0,recall
25,5,Mecca,light,loc,-1,12.0,recall
25,5,Sydney Opera House,light,loc,0,13.0,recall
25,6,blender,heavy,obj,[],1.0,study
25,6,globe,heavy,obj,[],2.0,study
25,6,tent,heavy,obj,[],3.0,study
25,6,Quebec,heavy,loc,[],4.0,study
25,6,Shanghai,heavy,loc,[],5.0,study
25,6,Atomium,heavy,loc,[],6.0,study
25,6,Julianne Moore,heavy,cel,[],7.0,study
25,6,Oprah Winfrey,heavy,cel,[],8.0,study
25,6,Elton John,heavy,cel,[],9.0,study
25,6,Florida Keys,heavy,loc,[],10.0,study
25,6,Hoover Dam,heavy,loc,[],11.0,study
25,6,Space Needle,heavy,loc,[],12.0,study
25,6,Anne Hathaway,heavy,cel,[],13.0,study
25,6,Vin Diesel,heavy,cel,[],14.0,study
25,6,Snoop Dogg,heavy,cel,[],15.0,study
25,6,vacuum cleaner,heavy,obj,[],16.0,study
25,6,onion,heavy,obj,[],17.0,study
25,6,violin,heavy,obj,[],18.0,study
25,6,Roman Forum,heavy,loc,[],19.0,study
25,6,Churchill Downs,heavy,loc,[],20.0,study
25,6,Florence,heavy,loc,[],21.0,study
25,6,Orlando Bloom,heavy,cel,[],22.0,study
25,6,Owen Wilson,heavy,cel,[],23.0,study
25,6,Barack Obama,heavy,cel,[],24.0,study
25,6,sink,heavy,obj,[],25.0,study
25,6,earrings,heavy,obj,[],26.0,study
25,6,shelf,heavy,obj,[],27.0,study
25,6,Snoop Dogg,heavy,cel,0,1.0,recall
25,6,Barack Obama,heavy,cel,0,2.0,recall
25,6,Julianne Moore,heavy,cel,0,3.0,recall
25,6,Florida Keys,heavy,loc,0,4.0,recall
25,6,sink,heavy,obj,0,5.0,recall
25,6,shelf,heavy,obj,0,6.0,recall
25,7,Timbuktu,light,loc,[],1.0,study
25,7,Alcatraz,light,loc,[],2.0,study
25,7,Redwood Forest,light,loc,[],3.0,study
25,7,Sylvester Stallone,light,cel,[],4.0,study
25,7,Uma Thurman,light,cel,[],5.0,study
25,7,Tom Cruise,light,cel,[],6.0,study
25,7,medal,light,obj,[],7.0,study
25,7,mango,light,obj,[],8.0,study
25,7,mascara,light,obj,[],9.0,study
25,7,Justin Bieber,light,cel,[],10.0,study
25,7,Lisa Kudrow,light,cel,[],11.0,study
25,7,Johnny Depp,light,cel,[],12.0,study
25,7,book,light,obj,[],13.0,study
25,7,thermometer,light,obj,[],14.0,study
25,7,ladder,light,obj,[],15.0,study
25,7,Monticello,light,loc,[],16.0,study
25,7,Alamo,light,loc,[],17.0,study
25,7,Hong Kong,light,loc,[],18.0,study
25,7,Beyonce Knowles,light,cel,[],19.0,study
25,7,Steven Spielberg,light,cel,[],20.0,study
25,7,Eminem,light,cel,[],21.0,study
25,7,Walk of Fame,light,loc,[],22.0,study
25,7,Brooklyn Bridge,light,loc,[],23.0,study
25,7,Swiss Alps,light,loc,[],24.0,study
25,7,printer,light,obj,[],25.0,study
25,7,bowling ball,light,obj,[],26.0,study
25,7,soap,light,obj,[],27.0,study
25,7,mango,light,obj,0,1.0,recall
25,7,mascara,light,obj,0,2.0,recall
25,7,printer,light,obj,0,3.0,recall
25,7,Hong Kong,light,loc,0,4.0,recall
25,7,Brooklyn Bridge,light,loc,0,5.0,recall
25,7,Beyonce Knowles,light,cel,0,6.0,recall
25,7,Monticello,light,loc,0,7.0,recall
25,7,Steven Spielberg,light,cel,0,8.0,recall
25,7,Sylvester Stallone,light,cel,0,9.0,recall
25,7,Uma Thurman,light,cel,0,10.0,recall
25,7,Tom Cruise,light,cel,0,11.0,recall
25,8,Kate Winslet,heavy,cel,[],1.0,study
25,8,Jennifer Lawrence,heavy,cel,[],2.0,study
25,8,Larry King,heavy,cel,[],3.0,study
25,8,satellite dish,heavy,obj,[],4.0,study
25,8,safe,heavy,obj,[],5.0,study
25,8,feather,heavy,obj,[],6.0,study
25,8,Niagara Falls,heavy,loc,[],7.0,study
25,8,Carnegie Hall,heavy,loc,[],8.0,study
25,8,Indianapolis Speedway,heavy,loc,[],9.0,study
25,8,Keira Knightley,heavy,cel,[],10.0,study
25,8,Will Smith,heavy,cel,[],11.0,study
25,8,Ashton Kutcher,heavy,cel,[],12.0,study
25,8,United Nations Building,heavy,loc,[],13.0,study
25,8,Louvre,heavy,loc,[],14.0,study
25,8,North Pole,heavy,loc,[],15.0,study
25,8,staple remover,heavy,obj,[],16.0,study
25,8,shovel,heavy,obj,[],17.0,study
25,8,shirt,heavy,obj,[],18.0,study
25,8,Morgan Freeman,heavy,cel,[],19.0,study
25,8,Emma Watson,heavy,cel,[],20.0,study
25,8,Gwyneth Paltrow,heavy,cel,[],21.0,study
25,8,Serengeti Plain,heavy,loc,[],22.0,study
25,8,Soho,heavy,loc,[],23.0,study
25,8,Oxford,heavy,loc,[],24.0,study
25,8,fireplace,heavy,obj,[],25.0,study
25,8,ketchup,heavy,obj,[],26.0,study
25,8,kleenex,heavy,obj,[],27.0,study
25,8,Serengeti Plain,heavy,loc,0,1.0,recall
25,8,Emma Watson,heavy,cel,0,2.0,recall
25,8,Louvre,heavy,loc,0,3.0,recall
25,8,Julianne Moore,heavy,cel,1,4.0,recall
25,8,Jennifer Lawrence,heavy,cel,0,5.0,recall
25,8,Oxford,heavy,loc,0,6.0,recall
26,1,backpack,heavy,obj,[],1.0,study
26,1,mango,heavy,obj,[],2.0,study
26,1,shirt,heavy,obj,[],3.0,study
26,1,Walk of Fame,heavy,loc,[],4.0,study
26,1,Venice,heavy,loc,[],5.0,study
26,1,Hong Kong,heavy,loc,[],6.0,study
26,1,Hugh Jackman,heavy,cel,[],7.0,study
26,1,Sylvester Stallone,heavy,cel,[],8.0,study
26,1,Ian McKellan,heavy,cel,[],9.0,study
26,1,birdhouse,heavy,obj,[],10.0,study
26,1,blender,heavy,obj,[],11.0,study
26,1,water gun,heavy,obj,[],12.0,study
26,1,White House,heavy,loc,[],13.0,study
26,1,Delphi,heavy,loc,[],14.0,study
26,1,Trevi Fountain,heavy,loc,[],15.0,study
26,1,Ben Stiller,heavy,cel,[],16.0,study
26,1,Ricky Martin,heavy,cel,[],17.0,study
26,1,Kobe Bryant,heavy,cel,[],18.0,study
26,1,Universal Studios,heavy,loc,[],19.0,study
26,1,Colosseum,heavy,loc,[],20.0,study
26,1,Hungarian Parliament,heavy,loc,[],21.0,study
26,1,book,heavy,obj,[],22.0,study
26,1,medal,heavy,obj,[],23.0,study
26,1,saucepan,heavy,obj,[],24.0,study
26,1,Angelina Jolie,heavy,cel,[],25.0,study
26,1,Ellen Page,heavy,cel,[],26.0,study
26,1,George Clooney,heavy,cel,[],27.0,study
26,1,Hugh Jackman,heavy,cel,0,1.0,recall
26,1,Angelina Jolie,heavy,cel,0,2.0,recall
26,1,Sylvester Stallone,heavy,cel,0,3.0,recall
26,1,Ellen Page,heavy,cel,0,4.0,recall
26,1,George Clooney,heavy,cel,0,5.0,recall
26,1,Ben Stiller,heavy,cel,0,6.0,recall
26,1,Colosseum,heavy,loc,0,7.0,recall
26,1,Trevi Fountain,heavy,loc,0,8.0,recall
26,1,Hungarian Parliament,heavy,loc,0,9.0,recall
26,1,brush,heavy,obj,0,10.0,recall
26,1,medal,heavy,obj,0,11.0,recall
26,1,blender,heavy,obj,0,12.0,recall
26,1,backpack,heavy,obj,0,13.0,recall
26,1,Venice,heavy,loc,0,14.0,recall
26,1,Ricky Martin,heavy,cel,0,15.0,recall
26,2,Mall of America,light,loc,[],1.0,study
26,2,Petra,light,loc,[],2.0,study
26,2,United Nations Building,light,loc,[],3.0,study
26,2,ladder,light,obj,[],4.0,study
26,2,anchor,light,obj,[],5.0,study
26,2,soap,light,obj,[],6.0,study
26,2,Emma Watson,light,cel,[],7.0,study
26,2,Tom Cruise,light,cel,[],8.0,study
26,2,Madonna,light,cel,[],9.0,study
26,2,Monte Carlo,light,loc,[],10.0,study
26,2,Mecca,light,loc,[],11.0,study
26,2,Wimbledon,light,loc,[],12.0,study
26,2,tripod,light,obj,[],13.0,study
26,2,fireplace,light,obj,[],14.0,study
26,2,hanger,light,obj,[],15.0,study
26,2,Britney Spears,light,cel,[],16.0,study
26,2,Snoop Dogg,light,cel,[],17.0,study
26,2,Matt Damon,light,cel,[],18.0,study
26,2,thermometer,light,obj,[],19.0,study
26,2,purse,light,obj,[],20.0,study
26,2,calculator,light,obj,[],21.0,study
26,2,Ayers Rock,light,loc,[],22.0,study
26,2,Kyoto,light,loc,[],23.0,study
26,2,Masada,light,loc,[],24.0,study
26,2,Drake,light,cel,[],25.0,study
26,2,Andy Samberg,light,cel,[],26.0,study
26,2,Lil Wayne,light,cel,[],27.0,study
26,2,Andy Samberg,light,cel,0,1.0,recall
26,2,Snoop Dogg,light,cel,0,2.0,recall
26,2,Tom Cruise,light,cel,0,3.0,recall
26,2,Lil Wayne,light,cel,0,4.0,recall
26,2,Emma Watson,light,cel,0,5.0,recall
26,2,Madonna,light,cel,0,6.0,recall
26,2,Britney Spears,light,cel,0,7.0,recall
26,2,Matt Damon,light,cel,0,8.0,recall
26,2,Mall of America,light,loc,0,9.0,recall
26,2,United Nations Building,light,loc,0,10.0,recall
26,2,Petra,light,loc,0,11.0,recall
26,2,Masada,light,loc,0,12.0,recall
26,2,Mecca,light,loc,0,13.0,recall
26,2,Kyoto,light,loc,0,14.0,recall
26,2,Ayers Rock,light,loc,0,15.0,recall
26,2,ladder,light,obj,0,16.0,recall
26,2,backpack,light,obj,1,17.0,recall
26,2,hanger,light,obj,0,18.0,recall
26,2,thermometer,light,obj,0,19.0,recall
26,3,candle,heavy,obj,[],1.0,study
26,3,lantern,heavy,obj,[],2.0,study
26,3,bowling ball,heavy,obj,[],3.0,study
26,3,Bill Gates,heavy,cel,[],4.0,study
26,3,Leonardo DiCaprio,heavy,cel,[],5.0,study
26,3,Drew Barrymore,heavy,cel,[],6.0,study
26,3,Everglades,heavy,loc,[],7.0,study
26,3,Tower of Pisa,heavy,loc,[],8.0,study
26,3,Monticello,heavy,loc,[],9.0,study
26,3,skateboard,heavy,obj,[],10.0,study
26,3,hurdle,heavy,obj,[],11.0,study
26,3,towel,heavy,obj,[],12.0,study
26,3,Sistine Chapel,heavy,loc,[],13.0,study
26,3,Louvre,heavy,loc,[],14.0,study
26,3,Redwood Forest,heavy,loc,[],15.0,study
26,3,Justin Bieber,heavy,cel,[],16.0,study
26,3,Reese Witherspoon,heavy,cel,[],17.0,study
26,3,Jim Carrey,heavy,cel,[],18.0,study
26,3,Swiss Alps,heavy,loc,[],19.0,study
26,3,Barcelona Cathedral,heavy,loc,[],20.0,study
26,3,Amazon River,heavy,loc,[],21.0,study
26,3,crayon,heavy,obj,[],22.0,study
26,3,basket,heavy,obj,[],23.0,study
26,3,projector,heavy,obj,[],24.0,study
26,3,Jennifer Lawrence,heavy,cel,[],25.0,study
26,3,Cameron Diaz,heavy,cel,[],26.0,study
26,3,Larry King,heavy,cel,[],27.0,study
26,3,Larry King,heavy,cel,0,1.0,recall
26,3,Drew Barrymore,heavy,cel,0,2.0,recall
26,3,Justin Bieber,heavy,cel,0,3.0,recall
26,3,Reese Witherspoon,heavy,cel,0,4.0,recall
26,3,Jennifer Lawrence,heavy,cel,0,5.0,recall
26,3,Amazon River,heavy,loc,0,6.0,recall
26,3,Swiss Alps,heavy,loc,0,7.0,recall
26,3,Bill Gates,heavy,cel,0,8.0,recall
26,3,candle,heavy,obj,0,9.0,recall
26,3,lantern,heavy,obj,0,10.0,recall
26,3,Jim Carrey,heavy,cel,0,11.0,recall
26,3,Barcelona Cathedral,heavy,loc,0,12.0,recall
26,3,White House,heavy,loc,1,13.0,recall
26,3,Lincoln Memorial,heavy,loc,1,14.0,recall
26,4,Oxford,light,loc,[],1.0,study
26,4,Pompeii,light,loc,[],2.0,study
26,4,Shanghai,light,loc,[],3.0,study
26,4,Oprah Winfrey,light,cel,[],4.0,study
26,4,Sofia Vergara,light,cel,[],5.0,study
26,4,Bruce Willis,light,cel,[],6.0,study
26,4,hammer,light,obj,[],7.0,study
26,4,onion,light,obj,[],8.0,study
26,4,trash can,light,obj,[],9.0,study
26,4,Jay-Z,light,cel,[],10.0,study
26,4,Gwyneth Paltrow,light,cel,[],11.0,study
26,4,Uma Thurman,light,cel,[],12.0,study
26,4,Globe Theater,light,loc,[],13.0,study
26,4,Yankee Stadium,light,loc,[],14.0,study
26,4,Vatican City,light,loc,[],15.0,study
26,4,glass,light,obj,[],16.0,study
26,4,bicycle,light,obj,[],17.0,study
26,4,bell,light,obj,[],18.0,study
26,4,Owen Wilson,light,cel,[],19.0,study
26,4,Usher,light,cel,[],20.0,study
26,4,Johnny Depp,light,cel,[],21.0,study
26,4,Salt Flats,light,loc,[],22.0,study
26,4,North Pole,light,loc,[],23.0,study
26,4,Indianapolis Speedway,light,loc,[],24.0,study
26,4,safe,light,obj,[],25.0,study
26,4,dollar,light,obj,[],26.0,study
26,4,scarf,light,obj,[],27.0,study
26,4,Oprah Winfrey,light,cel,0,1.0,recall
26,4,Johnny Depp,light,cel,0,2.0,recall
26,4,hammer,light,obj,0,3.0,recall
26,4,onion,light,obj,0,4.0,recall
26,4,trash can,light,obj,0,5.0,recall
26,4,Jay-Z,light,cel,0,6.0,recall
26,4,Gwyneth Paltrow,light,cel,0,7.0,recall
26,4,Usher,light,cel,0,8.0,recall
26,4,Oxford,light,loc,0,9.0,recall
26,4,Globe Theater,light,loc,0,10.0,recall
26,4,Louvre,light,loc,1,11.0,recall
26,4,Salt Flats,light,loc,0,12.0,recall
26,4,North Pole,light,loc,0,13.0,recall
26,4,bicycle,light,obj,0,14.0,recall
26,4,Cameron Diaz,light,cel,1,15.0,recall
26,5,Atomium,heavy,loc,[],1.0,study
26,5,Florida Keys,heavy,loc,[],2.0,study
26,5,Churchill Downs,heavy,loc,[],3.0,study
26,5,Harrison Ford,heavy,cel,[],4.0,study
26,5,Tobey Maguire,heavy,cel,[],5.0,study
26,5,Eminem,heavy,cel,[],6.0,study
26,5,cactus,heavy,obj,[],7.0,study
26,5,cigar,heavy,obj,[],8.0,study
26,5,printer,heavy,obj,[],9.0,study
