subject,list,item,input,output,study,recall,repeat,intrusion,category,list_type,item_string,item_string_index
17,7,16.0,17.0,,True,False,0,False,loc,light,Arc de Triomphe,192
17,7,17.0,18.0,16.0,True,True,0,False,loc,light,Alamo,131
17,7,18.0,19.0,3.0,True,True,0,False,cel,light,Drake,19
17,7,19.0,20.0,5.0,True,True,0,False,cel,light,David Beckham,155
17,7,20.0,21.0,4.0,True,True,0,False,cel,light,Johnny Depp,46
17,7,21.0,22.0,13.0,True,True,0,False,obj,light,bottle,85
17,7,22.0,23.0,14.0,True,True,0,False,obj,light,hammer,186
17,7,23.0,24.0,,True,False,0,False,obj,light,helmet,141
17,7,24.0,25.0,,True,False,0,False,loc,light,Pompeii,6
17,7,25.0,26.0,2.0,True,True,0,False,loc,light,Salt Flats,73
17,7,26.0,27.0,1.0,True,True,0,False,loc,light,Mall of America,185
17,7,26.0,27.0,18.0,False,True,1,False,loc,light,Mall of America,185
17,8,0.0,1.0,4.0,True,True,0,False,obj,heavy,backpack,201
17,8,1.0,2.0,5.0,True,True,0,False,obj,heavy,projector,72
17,8,2.0,3.0,6.0,True,True,0,False,obj,heavy,satellite dish,87
17,8,3.0,4.0,,True,False,0,False,cel,heavy,Bill Gates,18
17,8,4.0,5.0,,True,False,0,False,cel,heavy,Morgan Freeman,148
17,8,5.0,6.0,,True,False,0,False,cel,heavy,Larry King,181
17,8,6.0,7.0,,True,False,0,False,loc,heavy,Sydney Opera House,90
17,8,7.0,8.0,,True,False,0,False,loc,heavy,Oxford,132
17,8,8.0,9.0,8.0,True,True,0,False,loc,heavy,Monte Carlo,88
17,8,9.0,10.0,,True,False,0,False,obj,heavy,globe,202
17,8,10.0,11.0,,True,False,0,False,obj,heavy,perfume,160
17,8,11.0,12.0,,True,False,0,False,obj,heavy,book,161
17,8,12.0,13.0,7.0,True,True,0,False,cel,heavy,Taylor Swift,142
17,8,13.0,14.0,,True,False,0,False,cel,heavy,Sylvester Stallone,196
17,8,14.0,15.0,,True,False,0,False,cel,heavy,Kobe Bryant,212
17,8,15.0,16.0,,True,False,0,False,loc,heavy,Mecca,17
17,8,16.0,17.0,9.0,True,True,0,False,loc,heavy,Atomium,7
17,8,17.0,18.0,,True,False,0,False,loc,heavy,Louvre,50
17,8,18.0,19.0,,True,False,0,False,obj,heavy,umbrella,203
17,8,19.0,20.0,,True,False,0,False,obj,heavy,mascara,113
17,8,20.0,21.0,,True,False,0,False,obj,heavy,brick,114
17,8,21.0,22.0,,True,False,0,False,loc,heavy,Alcatraz,55
17,8,22.0,23.0,,True,False,0,False,loc,heavy,San Francisco,198
17,8,23.0,24.0,2.0,True,True,0,False,loc,heavy,Indianapolis Speedway,184
17,8,24.0,25.0,,True,False,0,False,cel,heavy,George Clooney,60
17,8,25.0,26.0,3.0,True,True,0,False,cel,heavy,Snoop Dogg,171
17,8,26.0,27.0,1.0,True,True,0,False,cel,heavy,Hugh Jackman,170
18,1,0.0,1.0,2.0,True,True,0,False,cel,heavy,Barack Obama,197
18,1,1.0,2.0,1.0,True,True,0,False,cel,heavy,Beyonce Knowles,93
18,1,2.0,3.0,,True,False,0,False,cel,heavy,Kobe Bryant,212
18,1,3.0,4.0,,True,False,0,False,obj,heavy,mango,145
18,1,4.0,5.0,,True,False,0,False,obj,heavy,soap,179
18,1,5.0,6.0,9.0,True,True,0,False,obj,heavy,ladder,97
18,1,6.0,7.0,13.0,True,True,0,False,loc,heavy,Machu Picchu,75
18,1,7.0,8.0,,True,False,0,False,loc,heavy,Alamo,131
18,1,8.0,9.0,,True,False,0,False,loc,heavy,Vatican City,29
18,1,9.0,10.0,,True,False,0,False,cel,heavy,Halle Berry,0
18,1,10.0,11.0,16.0,True,True,0,False,cel,heavy,Justin Bieber,149
18,1,11.0,12.0,,True,False,0,False,cel,heavy,Tina Fey,143
18,1,12.0,13.0,,True,False,0,False,obj,heavy,sink,24
18,1,13.0,14.0,10.0,True,True,0,False,obj,heavy,shovel,76
18,1,14.0,15.0,,True,False,0,False,obj,heavy,satellite dish,87
18,1,15.0,16.0,,True,False,0,False,loc,heavy,Prague,214
18,1,16.0,17.0,,True,False,0,False,loc,heavy,Colosseum,21
18,1,17.0,18.0,12.0,True,True,0,False,loc,heavy,Gettysburg,43
18,1,18.0,19.0,7.0,True,True,0,False,cel,heavy,Jim Carrey,122
18,1,19.0,20.0,15.0,True,True,0,False,cel,heavy,Jamie Foxx,47
18,1,20.0,21.0,8.0,True,True,0,False,cel,heavy,Bill Gates,18
18,1,21.0,22.0,3.0,True,True,0,False,obj,heavy,kleenex,37
18,1,22.0,23.0,6.0,True,True,0,False,obj,heavy,cactus,52
18,1,23.0,24.0,,True,False,0,False,obj,heavy,mascara,113
18,1,24.0,25.0,4.0,True,True,0,False,loc,heavy,Serengeti Plain,193
18,1,25.0,26.0,11.0,True,True,0,False,loc,heavy,Niagara Falls,89
18,1,26.0,27.0,5.0,True,True,0,False,loc,heavy,Rio de Janeiro,56
18,2,0.0,1.0,4.0,True,True,0,False,obj,light,staple remover,62
18,2,1.0,2.0,5.0,True,True,0,False,obj,light,water gun,222
18,2,2.0,3.0,,True,False,0,False,obj,light,glass,25
18,2,3.0,4.0,,True,False,0,False,loc,light,Sistine Chapel,167
18,2,4.0,5.0,,True,False,0,False,loc,light,Giza Pyramids,138
18,2,5.0,6.0,,True,False,0,False,loc,light,Oxford,132
18,2,6.0,7.0,,True,False,0,False,cel,light,Brad Pitt,48
18,2,7.0,8.0,,True,False,0,False,cel,light,Madonna,150
18,2,8.0,9.0,15.0,True,True,0,False,cel,light,Ian McKellan,105
18,2,9.0,10.0,,True,False,0,False,loc,light,Universal Studios,51
18,2,10.0,11.0,12.0,True,True,0,False,loc,light,Brooklyn Bridge,159
18,2,11.0,12.0,11.0,True,True,0,False,loc,light,San Francisco,198
18,2,12.0,13.0,9.0,True,True,0,False,cel,light,Lindsay Lohan,58
18,2,13.0,14.0,13.0,True,True,0,False,cel,light,Alec Baldwin,34
18,2,14.0,15.0,7.0,True,True,0,False,cel,light,Gwyneth Paltrow,176
18,2,15.0,16.0,,True,False,0,False,obj,light,highlighter,3
18,2,16.0,17.0,,True,False,0,False,obj,light,skateboard,146
18,2,17.0,18.0,3.0,True,True,0,False,obj,light,crayon,147
18,2,18.0,19.0,,True,False,0,False,loc,light,Florida Keys,166
18,2,19.0,20.0,6.0,True,True,0,False,loc,light,Kyoto,22
18,2,20.0,21.0,2.0,True,True,0,False,loc,light,Shanghai,15
18,2,21.0,22.0,,True,False,0,False,obj,light,balloon,163
18,2,22.0,23.0,14.0,True,True,0,False,obj,light,vase,221
18,2,23.0,24.0,,True,False,0,False,obj,light,helmet,141
18,2,24.0,25.0,1.0,True,True,0,False,cel,light,Snoop Dogg,171
18,2,25.0,26.0,10.0,True,True,0,False,cel,light,Lil Wayne,13
18,2,26.0,27.0,8.0,True,True,0,False,cel,light,Ricky Martin,79
18,3,0.0,1.0,,True,False,0,False,obj,heavy,football,139
18,3,1.0,2.0,,True,False,0,False,obj,heavy,safe,162
18,3,2.0,3.0,,True,False,0,False,obj,heavy,basket,38
18,3,3.0,4.0,,True,False,0,False,loc,heavy,Swiss Alps,194
18,3,4.0,5.0,,True,False,0,False,loc,heavy,Redwood Forest,74
18,3,5.0,6.0,,True,False,0,False,loc,heavy,Big Ben,200
18,3,6.0,7.0,6.0,True,True,0,False,cel,heavy,Bruce Willis,128
18,3,7.0,8.0,,True,False,0,False,cel,heavy,Kate Winslet,82
18,3,8.0,9.0,,True,False,0,False,cel,heavy,Matt Damon,169
18,3,9.0,10.0,,True,False,0,False,loc,heavy,Mall of America,185
18,3,10.0,11.0,,True,False,0,False,loc,heavy,Ayers Rock,115
18,3,11.0,12.0,,True,False,0,False,loc,heavy,Grand Central Station,199
18,3,12.0,13.0,,True,False,0,False,obj,heavy,feather,209
18,3,13.0,14.0,7.0,True,True,0,False,obj,heavy,trash can,190
18,3,14.0,15.0,,True,False,0,False,obj,heavy,tripod,118
18,3,15.0,16.0,,True,False,0,False,cel,heavy,David Beckham,155
18,3,16.0,17.0,3.0,True,True,0,False,cel,heavy,Taylor Swift,142
18,3,17.0,18.0,4.0,True,True,0,False,cel,heavy,Usher,224
18,3,18.0,19.0,,True,False,0,False,loc,heavy,Cinderella Castle,8
18,3,19.0,20.0,5.0,True,True,0,False,loc,heavy,Soho,64
18,3,20.0,21.0,10.0,True,True,0,False,loc,heavy,Arc de Triomphe,192
18,3,21.0,22.0,,True,False,0,False,cel,heavy,Elton John,84
18,3,22.0,23.0,12.0,True,True,0,False,cel,heavy,Andy Samberg,68
18,3,23.0,24.0,2.0,True,True,0,False,cel,heavy,Tobey Maguire,180
18,3,24.0,25.0,8.0,True,True,0,False,obj,heavy,flower,77
18,3,25.0,26.0,,True,False,0,False,obj,heavy,tire,119
18,3,26.0,27.0,1.0,True,True,0,False,obj,heavy,brick,114
18,4,0.0,1.0,3.0,True,True,0,False,cel,light,Cameron Diaz,59
18,4,1.0,2.0,,True,False,0,False,cel,light,Britney Spears,83
18,4,2.0,3.0,10.0,True,True,0,False,cel,light,Denzel Washington,40
18,4,3.0,4.0,8.0,True,True,0,False,obj,light,hurdle,99
18,4,4.0,5.0,,True,False,0,False,obj,light,briefcase,26
18,4,5.0,6.0,,True,False,0,False,obj,light,ketchup,71
18,4,6.0,7.0,,True,False,0,False,loc,light,Monte Carlo,88
18,4,7.0,8.0,,True,False,0,False,loc,light,Wimbledon,231
18,4,8.0,9.0,5.0,True,True,0,False,loc,light,Venice,215
18,4,9.0,10.0,,True,False,0,False,cel,light,Drake,19
18,4,10.0,11.0,4.0,True,True,0,False,cel,light,Kristen Stewart,2
18,4,11.0,12.0,11.0,True,True,0,False,cel,light,Julianne Moore,144
18,4,12.0,13.0,9.0,True,True,0,False,obj,light,blender,189
18,4,13.0,14.0,,True,False,0,False,obj,light,bottle,85
18,4,14.0,15.0,,True,False,0,False,obj,light,bicycle,208
18,4,15.0,16.0,,True,False,0,False,loc,light,Pompeii,6
18,4,16.0,17.0,6.0,True,True,0,False,loc,light,Everglades,183
18,4,17.0,18.0,,True,False,0,False,loc,light,Indianapolis Speedway,184
18,4,18.0,19.0,,True,False,0,False,obj,light,purse,120
18,4,19.0,20.0,7.0,True,True,0,False,obj,light,bowling ball,39
18,4,20.0,21.0,,True,False,0,False,obj,light,vacuum cleaner,223
18,4,21.0,22.0,,True,False,0,False,loc,light,Vienna,226
18,4,22.0,23.0,,True,False,0,False,loc,light,Trevi Fountain,157
18,4,23.0,24.0,,True,False,0,False,loc,light,Great Wall of China,136
18,4,24.0,25.0,2.0,True,True,0,False,cel,light,Uma Thurman,229
18,4,25.0,26.0,12.0,True,True,0,False,cel,light,Steven Spielberg,104
18,4,26.0,27.0,1.0,True,True,0,False,cel,light,Orlando Bloom,174
18,5,0.0,1.0,,True,False,0,False,cel,heavy,Amy Poehler,92
18,5,1.0,2.0,,True,False,0,False,cel,heavy,Larry King,181
18,5,2.0,3.0,,True,False,0,False,cel,heavy,Scarlett Johansson,36
18,5,3.0,4.0,,True,False,0,False,loc,heavy,Petra,65
18,5,4.0,5.0,,True,False,0,False,loc,heavy,Sydney Opera House,90
18,5,5.0,6.0,,True,False,0,False,loc,heavy,Carnegie Hall,101
18,5,6.0,7.0,,True,False,0,False,obj,heavy,onion,165
18,5,7.0,8.0,5.0,True,True,0,False,obj,heavy,hammer,186
18,5,8.0,9.0,,True,False,0,False,obj,heavy,perfume,160
18,5,9.0,10.0,,True,False,0,False,cel,heavy,Sylvester Stallone,196
18,5,10.0,11.0,,True,False,0,False,cel,heavy,Jay-Z,103
18,5,11.0,12.0,4.0,True,True,0,False,cel,heavy,Meryl Streep,14
18,5,12.0,13.0,,True,False,0,False,obj,heavy,candle,135
18,5,13.0,14.0,,True,False,0,False,obj,heavy,thermometer,107
18,5,14.0,15.0,,True,False,0,False,obj,heavy,lantern,11
18,5,15.0,16.0,,True,False,0,False,loc,heavy,Salt Flats,73
18,5,16.0,17.0,,True,False,0,False,loc,heavy,Stonehenge,130
18,5,17.0,18.0,7.0,True,True,0,False,loc,heavy,Timbuktu,158
18,5,18.0,19.0,,True,False,0,False,cel,heavy,Harrison Ford,206
18,5,19.0,20.0,3.0,True,True,0,False,cel,heavy,Drew Barrymore,67
18,5,20.0,21.0,2.0,True,True,0,False,cel,heavy,Ben Stiller,211
18,5,21.0,22.0,,True,False,0,False,loc,heavy,Quebec,44
18,5,22.0,23.0,,True,False,0,False,loc,heavy,Florence,173
18,5,23.0,24.0,6.0,True,True,0,False,loc,heavy,Mecca,17
18,5,24.0,25.0,8.0,True,True,0,False,obj,heavy,teapot,31
18,5,25.0,26.0,,True,False,0,False,obj,heavy,shirt,133
18,5,26.0,27.0,1.0,True,True,0,False,obj,heavy,cigar,53
18,6,0.0,1.0,,True,False,0,False,loc,light,White House,217
18,6,1.0,2.0,,True,False,0,False,loc,light,Times Square,151
18,6,2.0,3.0,,True,False,0,False,loc,light,Masada,172
18,6,3.0,4.0,8.0,True,True,0,False,cel,light,Lisa Kudrow,80
18,6,4.0,5.0,5.0,True,True,0,False,cel,light,Alicia Keys,42
18,6,5.0,6.0,,True,False,0,False,cel,light,Hugh Jackman,170
18,6,6.0,7.0,,True,False,0,False,obj,light,globe,202
18,6,7.0,8.0,,True,False,0,False,obj,light,medal,164
18,6,8.0,9.0,,True,False,0,False,obj,light,bell,112
18,6,9.0,10.0,,True,False,0,False,loc,light,Louvre,50
18,6,10.0,11.0,,True,False,0,False,loc,light,Hong Kong,168
18,6,11.0,12.0,6.0,True,True,0,False,loc,light,Chicago,16
18,6,12.0,13.0,,True,False,0,False,obj,light,speaker,98
18,6,13.0,14.0,,True,False,0,False,obj,light,fireplace,178
18,6,14.0,15.0,,True,False,0,False,obj,light,violin,228
18,6,15.0,16.0,,True,False,0,False,cel,light,Johnny Depp,46
18,6,16.0,17.0,4.0,True,True,0,False,cel,light,Keira Knightley,81
18,6,17.0,18.0,,True,False,0,False,cel,light,Emma Watson,12
18,6,18.0,19.0,,True,False,0,False,loc,light,Atomium,7
18,6,19.0,20.0,,True,False,0,False,loc,light,Tahiti,213
18,6,20.0,21.0,7.0,True,True,0,False,loc,light,Roman Forum,102
18,6,21.0,22.0,,True,False,0,False,obj,light,calculator,86
18,6,22.0,23.0,9.0,True,True,0,False,obj,light,box,106
18,6,23.0,24.0,,True,False,0,False,obj,light,bed,78
18,6,24.0,25.0,2.0,True,True,0,False,cel,light,Sofia Vergara,111
18,6,25.0,26.0,1.0,True,True,0,False,cel,light,Owen Wilson,156
18,6,26.0,27.0,3.0,True,True,0,False,cel,light,Vin Diesel,225
18,7,0.0,1.0,,True,False,0,False,loc,heavy,North Pole,137
18,7,1.0,2.0,,True,False,0,False,loc,heavy,Bunker Hill,116
18,7,2.0,3.0,,True,False,0,False,loc,heavy,United Nations Building,152
18,7,3.0,4.0,7.0,True,True,0,False,cel,heavy,Will Smith,227
18,7,4.0,5.0,,True,False,0,False,cel,heavy,Simon Cowell,1
18,7,5.0,6.0,,True,False,0,False,cel,heavy,Ellen Page,69
18,7,6.0,7.0,,True,False,0,False,obj,heavy,umbrella,203
18,7,7.0,8.0,,True,False,0,False,obj,heavy,keychain,33
18,7,8.0,9.0,,True,False,0,False,obj,heavy,tent,63
18,7,9.0,10.0,,True,False,0,False,cel,heavy,Jennifer Lawrence,210
18,7,10.0,11.0,,True,False,0,False,cel,heavy,Jessica Simpson,123
18,7,11.0,12.0,,True,False,0,False,cel,heavy,Morgan Freeman,148
18,7,12.0,13.0,5.0,True,True,0,False,loc,heavy,Hungarian Parliament,96
18,7,13.0,14.0,,True,False,0,False,loc,heavy,Delphi,23
18,7,14.0,15.0,,True,False,0,False,loc,heavy,Amazon River,57
18,7,15.0,16.0,,True,False,0,False,obj,heavy,projector,72
18,7,16.0,17.0,,True,False,0,False,obj,heavy,cradle,70
18,7,17.0,18.0,,True,False,0,False,obj,heavy,printer,9
18,7,18.0,19.0,2.0,True,True,0,False,cel,heavy,Anne Hathaway,91
18,7,19.0,20.0,,True,False,0,False,cel,heavy,George Clooney,60
18,7,20.0,21.0,3.0,True,True,0,False,cel,heavy,Oprah Winfrey,110
18,7,21.0,22.0,4.0,True,True,0,False,loc,heavy,Versailles,49
18,7,22.0,23.0,,True,False,0,False,loc,heavy,Hoover Dam,100
18,7,23.0,24.0,6.0,True,True,0,False,loc,heavy,Globe Theater,117
18,7,24.0,25.0,,True,False,0,False,obj,heavy,towel,108
18,7,25.0,26.0,,True,False,0,False,obj,heavy,hanger,54
18,7,26.0,27.0,1.0,True,True,0,False,obj,heavy,backpack,201
18,8,0.0,1.0,,True,False,0,False,loc,light,Petronas Towers,95
18,8,1.0,2.0,,True,False,0,False,loc,light,Tower of Pisa,126
18,8,2.0,3.0,,True,False,0,False,loc,light,Alcatraz,55
18,8,3.0,4.0,,True,False,0,False,obj,light,dollar,61
18,8,4.0,5.0,,True,False,0,False,obj,light,saucepan,187
18,8,5.0,6.0,,True,False,0,False,obj,light,anchor,134
18,8,6.0,7.0,,True,False,0,False,cel,light,Angelina Jolie,205
18,8,7.0,8.0,,True,False,0,False,cel,light,Eminem,121
18,8,8.0,9.0,,True,False,0,False,cel,light,Reese Witherspoon,182
18,8,9.0,10.0,,True,False,0,False,loc,light,Yankee Stadium,218
18,8,10.0,11.0,,True,False,0,False,loc,light,Barcelona Cathedral,45
18,8,11.0,12.0,4.0,True,True,0,False,loc,light,Space Needle,94
18,8,12.0,13.0,5.0,True,True,0,False,cel,light,Jonah Hill,109
18,8,13.0,14.0,,True,False,0,False,cel,light,Paul McCartney,195
18,8,14.0,15.0,6.0,True,True,0,False,cel,light,Tom Cruise,220
18,8,15.0,16.0,,True,False,0,False,obj,light,earrings,188
18,8,16.0,17.0,,True,False,0,False,obj,light,whistle,230
18,8,17.0,18.0,,True,False,0,False,obj,light,shelf,207
18,8,18.0,19.0,3.0,True,True,0,False,loc,light,Churchill Downs,153
18,8,19.0,20.0,,True,False,0,False,loc,light,Walk of Fame,219
18,8,20.0,21.0,,True,False,0,False,loc,light,Monticello,125
18,8,21.0,22.0,,True,False,0,False,obj,light,birdhouse,32
18,8,22.0,23.0,,True,False,0,False,obj,light,scarf,177
18,8,23.0,24.0,,True,False,0,False,obj,light,book,161
18,8,24.0,25.0,,True,False,0,False,cel,light,Ashton Kutcher,35
18,8,25.0,26.0,2.0,True,True,0,False,cel,light,Leonardo DiCaprio,204
18,8,26.0,27.0,1.0,True,True,0,False,cel,light,Mariah Carey,20
19,1,0.0,1.0,,True,False,0,False,obj,light,bed,78
19,1,1.0,2.0,,True,False,0,False,obj,light,saucepan,187
19,1,2.0,3.0,,True,False,0,False,obj,light,ketchup,71
19,1,3.0,4.0,8.0,True,True,0,False,loc,light,Amazon River,57
19,1,4.0,5.0,,True,False,0,False,loc,light,Roman Forum,102
19,1,5.0,6.0,,True,False,0,False,loc,light,Churchill Downs,153
19,1,6.0,7.0,9.0,True,True,0,False,cel,light,Julianne Moore,144
19,1,7.0,8.0,,True,False,0,False,cel,light,Simon Cowell,1
19,1,8.0,9.0,,True,False,0,False,cel,light,Ellen Page,69
19,1,9.0,10.0,,True,False,0,False,obj,light,water gun,222
19,1,10.0,11.0,2.0,True,True,0,False,obj,light,earrings,188
19,1,11.0,12.0,,True,False,0,False,obj,light,vase,221
19,1,12.0,13.0,,True,False,0,False,cel,light,Ricky Martin,79
19,1,13.0,14.0,10.0,True,True,0,False,cel,light,Lil Wayne,13
19,1,14.0,15.0,,True,False,0,False,cel,light,Bruce Willis,128
19,1,15.0,16.0,12.0,True,True,0,False,loc,light,Grand Central Station,199
19,1,16.0,17.0,6.0,True,True,0,False,loc,light,Yankee Stadium,218
19,1,17.0,18.0,,True,False,0,False,loc,light,Niagara Falls,89
19,1,18.0,19.0,5.0,True,True,0,False,obj,light,cradle,70
19,1,18.0,19.0,11.0,False,True,1,False,obj,light,cradle,70
19,1,19.0,20.0,,True,False,0,False,obj,light,bowling ball,39
19,1,20.0,21.0,,True,False,0,False,obj,light,bell,112
19,1,21.0,22.0,3.0,True,True,0,False,cel,light,Jonah Hill,109
19,1,22.0,23.0,4.0,True,True,0,False,cel,light,Vin Diesel,225
19,1,23.0,24.0,1.0,True,True,0,False,cel,light,Sylvester Stallone,196
19,1,24.0,25.0,,True,False,0,False,loc,light,Globe Theater,117
19,1,25.0,26.0,,True,False,0,False,loc,light,Ayers Rock,115
19,1,26.0,27.0,7.0,True,True,0,False,loc,light,Swiss Alps,194
19,2,0.0,1.0,,True,False,0,False,loc,heavy,Indianapolis Speedway,184
19,2,1.0,2.0,,True,False,0,False,loc,heavy,San Francisco,198
19,2,2.0,3.0,,True,False,0,False,loc,heavy,Tower of Pisa,126
19,2,3.0,4.0,,True,False,0,False,cel,heavy,Lisa Kudrow,80
19,2,4.0,5.0,,True,False,0,False,cel,heavy,Paul McCartney,195
19,2,5.0,6.0,6.0,True,True,0,False,cel,heavy,Tobey Maguire,180
19,2,6.0,7.0,,True,False,0,False,obj,heavy,cigar,53
19,2,7.0,8.0,10.0,True,True,0,False,obj,heavy,candle,135
19,2,8.0,9.0,9.0,True,True,0,False,obj,heavy,fireplace,178
19,2,9.0,10.0,11.0,True,True,0,False,cel,heavy,Jay-Z,103
19,2,10.0,11.0,,True,False,0,False,cel,heavy,Scarlett Johansson,36
19,2,11.0,12.0,2.0,True,True,0,False,cel,heavy,Cameron Diaz,59
19,2,12.0,13.0,8.0,True,True,0,False,obj,heavy,scarf,177
19,2,13.0,14.0,,True,False,0,False,obj,heavy,globe,202
19,2,14.0,15.0,,True,False,0,False,obj,heavy,basket,38
19,2,15.0,16.0,,True,False,0,False,loc,heavy,Stonehenge,130
19,2,16.0,17.0,,True,False,0,False,loc,heavy,Sydney Opera House,90
19,2,17.0,18.0,,True,False,0,False,loc,heavy,North Pole,137
19,2,18.0,19.0,,True,False,0,False,obj,heavy,medal,164
19,2,19.0,20.0,,True,False,0,False,obj,heavy,mango,145
19,2,20.0,21.0,,True,False,0,False,obj,heavy,calculator,86
19,2,21.0,22.0,,True,False,0,False,cel,heavy,Mariah Carey,20
19,2,22.0,23.0,1.0,True,True,0,False,cel,heavy,Leonardo DiCaprio,204
19,2,22.0,23.0,12.0,False,True,1,False,cel,heavy,Leonardo DiCaprio,204
19,2,23.0,24.0,3.0,True,True,0,False,cel,heavy,Drew Barrymore,67
19,2,24.0,25.0,7.0,True,True,0,False,loc,heavy,Petra,65
19,2,25.0,26.0,4.0,True,True,0,False,loc,heavy,Venice,215
19,2,25.0,26.0,13.0,False,True,1,False,loc,heavy,Venice,215
19,2,26.0,27.0,5.0,True,True,0,False,loc,heavy,Universal Studios,51
19,3,0.0,1.0,8.0,True,True,0,False,loc,light,Rio de Janeiro,56
19,3,1.0,2.0,,True,False,0,False,loc,light,Masada,172
19,3,2.0,3.0,18.0,True,True,0,False,loc,light,Giza Pyramids,138
19,3,3.0,4.0,,True,False,0,False,obj,light,bottle,85
19,3,4.0,5.0,6.0,True,True,0,False,obj,light,trash can,190
19,3,5.0,6.0,7.0,True,True,0,False,obj,light,towel,108
19,3,6.0,7.0,3.0,True,True,0,False,cel,light,Madonna,150
19,3,7.0,8.0,4.0,True,True,0,False,cel,light,Elton John,84
19,3,8.0,9.0,2.0,True,True,0,False,cel,light,Denzel Washington,40
19,3,9.0,10.0,,True,False,0,False,obj,light,speaker,98
19,3,10.0,11.0,5.0,True,True,0,False,obj,light,box,106
19,3,11.0,12.0,,True,False,0,False,obj,light,blender,189
19,3,12.0,13.0,,True,False,0,False,loc,light,Delphi,23
19,3,13.0,14.0,,True,False,0,False,loc,light,Petronas Towers,95
19,3,14.0,15.0,10.0,True,True,0,False,loc,light,Carnegie Hall,101
19,3,15.0,16.0,15.0,True,True,0,False,cel,light,Tom Cruise,220
19,3,16.0,17.0,,True,False,0,False,cel,light,Amy Poehler,92
19,3,17.0,18.0,17.0,True,True,0,False,cel,light,Jim Carrey,122
19,3,18.0,19.0,11.0,True,True,0,False,loc,light,Quebec,44
19,3,19.0,20.0,9.0,True,True,0,False,loc,light,Sistine Chapel,167
19,3,19.0,20.0,20.0,False,True,1,False,loc,light,Sistine Chapel,167
19,3,20.0,21.0,19.0,True,True,0,False,loc,light,Prague,214
19,3,21.0,22.0,1.0,True,True,0,False,cel,light,Will Smith,227
19,3,22.0,23.0,14.0,True,True,0,False,cel,light,Ian McKellan,105
19,3,23.0,24.0,21.0,True,True,0,False,cel,light,Alec Baldwin,34
19,3,24.0,25.0,12.0,True,True,0,False,obj,light,staple remover,62
19,3,25.0,26.0,13.0,True,True,0,False,obj,light,highlighter,3
19,3,26.0,27.0,,True,False,0,False,obj,light,teapot,31
19,4,0.0,1.0,4.0,True,True,0,False,cel,heavy,Anne Hathaway,91
19,4,1.0,2.0,2.0,True,True,0,False,cel,heavy,Angelina Jolie,205
19,4,2.0,3.0,13.0,True,True,0,False,cel,heavy,Jamie Foxx,47
19,4,3.0,4.0,12.0,True,True,0,False,loc,heavy,Colosseum,21
19,4,4.0,5.0,,True,False,0,False,loc,heavy,Monticello,125
19,4,5.0,6.0,,True,False,0,False,loc,heavy,Cinderella Castle,8
19,4,6.0,7.0,17.0,True,True,0,False,obj,heavy,projector,72
19,4,7.0,8.0,16.0,True,True,0,False,obj,heavy,ladder,97
19,4,8.0,9.0,,True,False,0,False,obj,heavy,shovel,76
19,4,9.0,10.0,,True,False,0,False,loc,heavy,Mall of America,185
19,4,10.0,11.0,,True,False,0,False,loc,heavy,Alamo,131
19,4,11.0,12.0,,True,False,0,False,loc,heavy,Shanghai,15
19,4,12.0,13.0,,True,False,0,False,obj,heavy,violin,228
19,4,13.0,14.0,7.0,True,True,0,False,obj,heavy,purse,120
19,4,14.0,15.0,8.0,True,True,0,False,obj,heavy,dollar,61
19,4,15.0,16.0,15.0,True,True,0,False,cel,heavy,Bill Gates,18
19,4,16.0,17.0,,True,False,0,False,cel,heavy,Taylor Swift,142
19,4,17.0,18.0,1.0,True,True,0,False,cel,heavy,Alicia Keys,42
19,4,18.0,19.0,10.0,True,True,0,False,loc,heavy,Hungarian Parliament,96
19,4,19.0,20.0,,True,False,0,False,loc,heavy,Hong Kong,168
19,4,20.0,21.0,9.0,True,True,0,False,loc,heavy,Florence,173
19,4,21.0,22.0,,True,False,0,False,obj,heavy,thermometer,107
19,4,22.0,23.0,,True,False,0,False,obj,heavy,anchor,134
19,4,23.0,24.0,,True,False,0,False,obj,heavy,football,139
19,4,24.0,25.0,,True,False,0,False,cel,heavy,Larry King,181
19,4,25.0,26.0,14.0,True,True,0,False,cel,heavy,Harrison Ford,206
19,4,26.0,27.0,5.0,True,True,0,False,cel,heavy,Meryl Streep,14
19,5,0.0,1.0,1.0,True,True,0,False,loc,light,Chicago,16
19,5,1.0,2.0,2.0,True,True,0,False,loc,light,Redwood Forest,74
19,5,2.0,3.0,3.0,True,True,0,False,loc,light,Pompeii,6
