index,subject,input,recall,source
23,84,24,0.52,Semantic_CMR
24,84,25,0.89,Semantic_CMR
25,84,26,0.9575,Semantic_CMR
26,84,27,0.99,Semantic_CMR
0,85,1,0.5425,Semantic_CMR
1,85,2,0.2425,Semantic_CMR
2,85,3,0.23,Semantic_CMR
3,85,4,0.2275,Semantic_CMR
4,85,5,0.1975,Semantic_CMR
5,85,6,0.2575,Semantic_CMR
6,85,7,0.2475,Semantic_CMR
7,85,8,0.23,Semantic_CMR
8,85,9,0.215,Semantic_CMR
9,85,10,0.2125,Semantic_CMR
10,85,11,0.245,Semantic_CMR
11,85,12,0.235,Semantic_CMR
12,85,13,0.255,Semantic_CMR
13,85,14,0.2625,Semantic_CMR
14,85,15,0.2225,Semantic_CMR
15,85,16,0.2325,Semantic_CMR
16,85,17,0.245,Semantic_CMR
17,85,18,0.265,Semantic_CMR
18,85,19,0.2675,Semantic_CMR
19,85,20,0.2725,Semantic_CMR
20,85,21,0.2675,Semantic_CMR
21,85,22,0.2525,Semantic_CMR
22,85,23,0.2325,Semantic_CMR
23,85,24,0.2125,Semantic_CMR
24,85,25,0.2625,Semantic_CMR
25,85,26,0.255,Semantic_CMR
26,85,27,0.275,Semantic_CMR
0,86,1,0.4125,Semantic_CMR
1,86,2,0.3475,Semantic_CMR
2,86,3,0.345,Semantic_CMR
3,86,4,0.355,Semantic_CMR
4,86,5,0.345,Semantic_CMR
5,86,6,0.36,Semantic_CMR
6,86,7,0.3325,Semantic_CMR
7,86,8,0.355,Semantic_CMR
8,86,9,0.35,Semantic_CMR
9,86,10,0.365,Semantic_CMR
10,86,11,0.3625,Semantic_CMR
11,86,12,0.3275,Semantic_CMR
12,86,13,0.355,Semantic_CMR
13,86,14,0.355,Semantic_CMR
14,86,15,0.35,Semantic_CMR
15,86,16,0.39,Semantic_CMR
16,86,17,0.3675,Semantic_CMR
17,86,18,0.365,Semantic_CMR
18,86,19,0.3175,Semantic_CMR
19,86,20,0.3275,Semantic_CMR
20,86,21,0.37,Semantic_CMR
21,86,22,0.3475,Semantic_CMR
22,86,23,0.315,Semantic_CMR
23,86,24,0.3475,Semantic_CMR
24,86,25,0.4075,Semantic_CMR
25,86,26,0.35,Semantic_CMR
26,86,27,0.3275,Semantic_CMR
0,87,1,0.6475,Semantic_CMR
1,87,2,0.395,Semantic_CMR
2,87,3,0.3975,Semantic_CMR
3,87,4,0.335,Semantic_CMR
4,87,5,0.365,Semantic_CMR
5,87,6,0.35,Semantic_CMR
6,87,7,0.3625,Semantic_CMR
7,87,8,0.3375,Semantic_CMR
8,87,9,0.3525,Semantic_CMR
9,87,10,0.37,Semantic_CMR
10,87,11,0.3375,Semantic_CMR
11,87,12,0.3975,Semantic_CMR
12,87,13,0.395,Semantic_CMR
13,87,14,0.37,Semantic_CMR
14,87,15,0.3825,Semantic_CMR
15,87,16,0.3725,Semantic_CMR
16,87,17,0.3475,Semantic_CMR
17,87,18,0.3575,Semantic_CMR
18,87,19,0.3625,Semantic_CMR
19,87,20,0.415,Semantic_CMR
20,87,21,0.3875,Semantic_CMR
21,87,22,0.355,Semantic_CMR
22,87,23,0.36,Semantic_CMR
23,87,24,0.335,Semantic_CMR
24,87,25,0.4,Semantic_CMR
25,87,26,0.3875,Semantic_CMR
26,87,27,0.3525,Semantic_CMR
0,89,1,0.655,Semantic_CMR
1,89,2,0.6025,Semantic_CMR
2,89,3,0.5875,Semantic_CMR
3,89,4,0.47,Semantic_CMR
4,89,5,0.4875,Semantic_CMR
5,89,6,0.4675,Semantic_CMR
6,89,7,0.435,Semantic_CMR
7,89,8,0.45,Semantic_CMR
8,89,9,0.475,Semantic_CMR
9,89,10,0.505,Semantic_CMR
10,89,11,0.515,Semantic_CMR
11,89,12,0.485,Semantic_CMR
12,89,13,0.4625,Semantic_CMR
13,89,14,0.4475,Semantic_CMR
14,89,15,0.465,Semantic_CMR
15,89,16,0.505,Semantic_CMR
16,89,17,0.4475,Semantic_CMR
17,89,18,0.4775,Semantic_CMR
18,89,19,0.485,Semantic_CMR
19,89,20,0.48,Semantic_CMR
20,89,21,0.535,Semantic_CMR
21,89,22,0.47,Semantic_CMR
22,89,23,0.4975,Semantic_CMR
23,89,24,0.505,Semantic_CMR
24,89,25,0.455,Semantic_CMR
25,89,26,0.445,Semantic_CMR
26,89,27,0.4475,Semantic_CMR
0,90,1,0.6425,Semantic_CMR
1,90,2,0.49,Semantic_CMR
2,90,3,0.51,Semantic_CMR
3,90,4,0.455,Semantic_CMR
4,90,5,0.4825,Semantic_CMR
5,90,6,0.48,Semantic_CMR
6,90,7,0.4875,Semantic_CMR
7,90,8,0.525,Semantic_CMR
8,90,9,0.4975,Semantic_CMR
9,90,10,0.5,Semantic_CMR
10,90,11,0.4675,Semantic_CMR
11,90,12,0.53,Semantic_CMR
12,90,13,0.5075,Semantic_CMR
13,90,14,0.5125,Semantic_CMR
14,90,15,0.47,Semantic_CMR
15,90,16,0.4625,Semantic_CMR
16,90,17,0.54,Semantic_CMR
17,90,18,0.51,Semantic_CMR
18,90,19,0.4725,Semantic_CMR
19,90,20,0.4775,Semantic_CMR
20,90,21,0.46,Semantic_CMR
21,90,22,0.46,Semantic_CMR
22,90,23,0.47,Semantic_CMR
23,90,24,0.47,Semantic_CMR
24,90,25,0.4975,Semantic_CMR
25,90,26,0.5025,Semantic_CMR
26,90,27,0.515,Semantic_CMR
0,91,1,0.36,Semantic_CMR
1,91,2,0.32,Semantic_CMR
2,91,3,0.3325,Semantic_CMR
3,91,4,0.28,Semantic_CMR
4,91,5,0.3025,Semantic_CMR
5,91,6,0.3325,Semantic_CMR
6,91,7,0.31,Semantic_CMR
7,91,8,0.265,Semantic_CMR
8,91,9,0.24,Semantic_CMR
9,91,10,0.3125,Semantic_CMR
10,91,11,0.3225,Semantic_CMR
11,91,12,0.36,Semantic_CMR
12,91,13,0.2925,Semantic_CMR
13,91,14,0.27,Semantic_CMR
14,91,15,0.32,Semantic_CMR
15,91,16,0.28,Semantic_CMR
16,91,17,0.3125,Semantic_CMR
17,91,18,0.285,Semantic_CMR
18,91,19,0.3375,Semantic_CMR
19,91,20,0.32,Semantic_CMR
20,91,21,0.3375,Semantic_CMR
21,91,22,0.3525,Semantic_CMR
22,91,23,0.3675,Semantic_CMR
23,91,24,0.3225,Semantic_CMR
24,91,25,0.3,Semantic_CMR
25,91,26,0.32,Semantic_CMR
26,91,27,0.3475,Semantic_CMR
0,92,1,0.505,Semantic_CMR
1,92,2,0.2925,Semantic_CMR
2,92,3,0.3175,Semantic_CMR
3,92,4,0.2375,Semantic_CMR
4,92,5,0.2125,Semantic_CMR
5,92,6,0.215,Semantic_CMR
6,92,7,0.245,Semantic_CMR
7,92,8,0.285,Semantic_CMR
8,92,9,0.2375,Semantic_CMR
9,92,10,0.275,Semantic_CMR
10,92,11,0.2525,Semantic_CMR
11,92,12,0.28,Semantic_CMR
12,92,13,0.24,Semantic_CMR
13,92,14,0.26,Semantic_CMR
14,92,15,0.2525,Semantic_CMR
15,92,16,0.235,Semantic_CMR
16,92,17,0.26,Semantic_CMR
17,92,18,0.2625,Semantic_CMR
18,92,19,0.245,Semantic_CMR
19,92,20,0.24,Semantic_CMR
20,92,21,0.2575,Semantic_CMR
21,92,22,0.235,Semantic_CMR
22,92,23,0.2825,Semantic_CMR
23,92,24,0.2625,Semantic_CMR
24,92,25,0.285,Semantic_CMR
25,92,26,0.2775,Semantic_CMR
26,92,27,0.275,Semantic_CMR
0,94,1,0.545,Semantic_CMR
1,94,2,0.2375,Semantic_CMR
2,94,3,0.3125,Semantic_CMR
3,94,4,0.245,Semantic_CMR
4,94,5,0.2225,Semantic_CMR
5,94,6,0.245,Semantic_CMR
6,94,7,0.24,Semantic_CMR
7,94,8,0.1975,Semantic_CMR
8,94,9,0.2075,Semantic_CMR
9,94,10,0.32,Semantic_CMR
10,94,11,0.3075,Semantic_CMR
11,94,12,0.3375,Semantic_CMR
12,94,13,0.22,Semantic_CMR
13,94,14,0.275,Semantic_CMR
14,94,15,0.27,Semantic_CMR
15,94,16,0.22,Semantic_CMR
16,94,17,0.2325,Semantic_CMR
17,94,18,0.2475,Semantic_CMR
18,94,19,0.3925,Semantic_CMR
19,94,20,0.3825,Semantic_CMR
20,94,21,0.435,Semantic_CMR
21,94,22,0.2625,Semantic_CMR
22,94,23,0.255,Semantic_CMR
23,94,24,0.26,Semantic_CMR
24,94,25,0.2675,Semantic_CMR
25,94,26,0.2775,Semantic_CMR
26,94,27,0.3025,Semantic_CMR
0,95,1,0.1625,Semantic_CMR
1,95,2,0.1425,Semantic_CMR
2,95,3,0.145,Semantic_CMR
3,95,4,0.205,Semantic_CMR
4,95,5,0.1625,Semantic_CMR
5,95,6,0.1725,Semantic_CMR
6,95,7,0.2075,Semantic_CMR
7,95,8,0.195,Semantic_CMR
8,95,9,0.165,Semantic_CMR
9,95,10,0.1475,Semantic_CMR
10,95,11,0.145,Semantic_CMR
11,95,12,0.14,Semantic_CMR
12,95,13,0.175,Semantic_CMR
13,95,14,0.245,Semantic_CMR
14,95,15,0.1875,Semantic_CMR
15,95,16,0.2125,Semantic_CMR
16,95,17,0.15,Semantic_CMR
17,95,18,0.1625,Semantic_CMR
18,95,19,0.1575,Semantic_CMR
19,95,20,0.165,Semantic_CMR
20,95,21,0.135,Semantic_CMR
21,95,22,0.135,Semantic_CMR
22,95,23,0.115,Semantic_CMR
23,95,24,0.14,Semantic_CMR
24,95,25,0.18,Semantic_CMR
25,95,26,0.1575,Semantic_CMR
26,95,27,0.165,Semantic_CMR
0,96,1,0.8,Semantic_CMR
1,96,2,0.41,Semantic_CMR
2,96,3,0.39,Semantic_CMR
3,96,4,0.4175,Semantic_CMR
4,96,5,0.3825,Semantic_CMR
5,96,6,0.4125,Semantic_CMR
6,96,7,0.3825,Semantic_CMR
7,96,8,0.3975,Semantic_CMR
8,96,9,0.4425,Semantic_CMR
9,96,10,0.46,Semantic_CMR
10,96,11,0.4475,Semantic_CMR
11,96,12,0.4325,Semantic_CMR
12,96,13,0.45,Semantic_CMR
13,96,14,0.4475,Semantic_CMR
14,96,15,0.43,Semantic_CMR
15,96,16,0.4475,Semantic_CMR
16,96,17,0.435,Semantic_CMR
17,96,18,0.4225,Semantic_CMR
18,96,19,0.4475,Semantic_CMR
19,96,20,0.45,Semantic_CMR
20,96,21,0.48,Semantic_CMR
21,96,22,0.45,Semantic_CMR
22,96,23,0.4575,Semantic_CMR
23,96,24,0.4875,Semantic_CMR
24,96,25,0.4625,Semantic_CMR
25,96,26,0.4775,Semantic_CMR
26,96,27,0.445,Semantic_CMR
0,97,1,0.3625,Semantic_CMR
1,97,2,0.325,Semantic_CMR
2,97,3,0.335,Semantic_CMR
3,97,4,0.4025,Semantic_CMR
4,97,5,0.36,Semantic_CMR
5,97,6,0.3775,Semantic_CMR
6,97,7,0.335,Semantic_CMR
7,97,8,0.38,Semantic_CMR
8,97,9,0.36,Semantic_CMR
9,97,10,0.3625,Semantic_CMR
10,97,11,0.3675,Semantic_CMR
11,97,12,0.4125,Semantic_CMR
12,97,13,0.36,Semantic_CMR
13,97,14,0.3875,Semantic_CMR
14,97,15,0.32,Semantic_CMR
15,97,16,0.34,Semantic_CMR
16,97,17,0.3575,Semantic_CMR
17,97,18,0.335,Semantic_CMR
18,97,19,0.355,Semantic_CMR
19,97,20,0.3725,Semantic_CMR
20,97,21,0.36,Semantic_CMR
21,97,22,0.385,Semantic_CMR
22,97,23,0.4025,Semantic_CMR
23,97,24,0.385,Semantic_CMR
24,97,25,0.3375,Semantic_CMR
25,97,26,0.3275,Semantic_CMR
26,97,27,0.38,Semantic_CMR
